,ATVI_x,ADBE_x,AMD_x,ALXN_x,ALGN_x,GOOGL_x,GOOG_x,AMZN_x,AEP_x,AMGN_x,ADI_x,ANSS_x,AAPL_x,AMAT_x,ASML_x,ADSK_x,ADP_x,BIDU_x,BIIB_x,BKNG_x,AVGO_x,CDNS_x,CDW_x,CERN_x,CHTR_x,CHKP_x,CTAS_x,CSCO_x,CTSH_x,CMCSA_x,CPRT_x,COST_x,CSX_x,DXCM_x,DLTR_x,EBAY_x,EA_x,EXC_x,FB_x,FAST_x,FISV_x,GILD_x,IDXX_x,ILMN_x,INCY_x,INTC_x,INTU_x,ISRG_x,JD_x,KDP_x,KLAC_x,LRCX_x,LULU_x,MAR_x,MRVL_x,MTCH_x,MXIM_x,MELI_x,MCHP_x,MU_x,MSFT_x,MDLZ_x,MNST_x,NTES_x,NFLX_x,NVDA_x,NXPI_x,ORLY_x,PCAR_x,PAYX_x,PEP_x,QCOM_x,REGN_x,ROST_x,SGEN_x,SIRI_x,SWKS_x,SPLK_x,SBUX_x,SNPS_x,TMUS_x,TSLA_x,TXN_x,TCOM_x,VRSN_x,VRSK_x,VRTX_x,WBA_x,WDAY_x,XEL_x,XLNX_x
MU_y,0.1797,0.002466666666666667,0.0004333333333333333,0.22466666666666665,0.006766666666666667,0.07163333333333333,0.078,0.11110000000000002,0.017166666666666667,0.01796666666666667,0.10563333333333332,0.010933333333333335,0.06943333333333333,0.11096666666666666,0.031766666666666665,0.019333333333333334,0.014933333333333333,0.1276,0.028399999999999998,0.023000000000000003,0.006666666666666667,0.0541,0.0737,0.03333333333333333,0.15866666666666668,0.08573333333333333,0.004900000000000001,0.10923333333333334,0.0067666666666666665,0.056933333333333336,0.06123333333333333,0.12856666666666666,0.07313333333333333,0.06276666666666667,0.0352,0.23956666666666668,0.11373333333333334,0.11359999999999999,0.023566666666666666,0.06783333333333333,0.0166,0.016866666666666665,0.03729999999999999,0.16140000000000002,0.11676666666666667,0.07813333333333333,0.1939,0.013499999999999998,0.08973333333333333,0.19153333333333333,0.08366666666666667,0.03023333333333333,0.21613333333333332,0.008633333333333333,0.07743333333333334,0.029933333333333336,0.2318,0.022033333333333332,0.09273333333333333,1.0,0.0674,0.0695,0.02363333333333333,0.14633333333333334,0.08089999999999999,0.03253333333333333,0.023933333333333334,0.11633333333333333,0.017666666666666667,0.004533333333333334,0.025666666666666667,0.021566666666666668,0.0020666666666666667,0.09246666666666668,0.0159,0.0693,0.0037,0.014833333333333332,0.0511,0.12403333333333334,0.0076,0.09356666666666667,0.17963333333333334,0.12510000000000002,0.029700000000000004,0.010933333333333331,0.21023333333333336,0.19773333333333332,0.0042,0.004833333333333333,0.0545
MXIM_y,0.09963333333333334,0.09346666666666666,0.023833333333333335,0.22630000000000003,0.006233333333333333,0.06656666666666666,0.08443333333333332,0.030633333333333335,0.10243333333333333,0.017066666666666667,0.1338,0.133,0.14886666666666667,0.0281,0.09673333333333334,0.11769999999999999,0.014399999999999998,0.18406666666666668,0.14166666666666666,0.09453333333333332,0.24666666666666667,0.047900000000000005,0.1428,0.07646666666666667,0.14623333333333333,0.05516666666666667,0.007699999999999999,0.05279999999999999,0.11713333333333333,0.018066666666666665,0.332,0.08606666666666667,0.0064333333333333334,0.0013,0.1644,0.20433333333333334,0.1866,0.1916,0.0887,0.0651,0.16643333333333332,0.0871,0.0748,0.19683333333333333,0.2209,0.022199999999999998,0.2507,0.0061,0.09853333333333332,0.08303333333333333,0.016499999999999997,0.06123333333333333,0.2218,0.11163333333333332,0.06913333333333334,0.0711,1.0,0.0008333333333333332,0.19686666666666666,0.1622333333333333,0.04359999999999999,0.08286666666666666,0.1032,0.05609999999999999,0.02136666666666667,0.09883333333333333,0.12396666666666666,0.0173,0.0022333333333333333,0.09136666666666667,0.1496333333333333,0.11969999999999999,0.03966666666666667,0.013233333333333333,0.15780000000000002,0.0727,0.15623333333333334,0.19569999999999999,0.020900000000000002,0.08600000000000001,0.09773333333333334,0.03926666666666667,0.064,0.06166666666666667,0.012466666666666668,0.0453,0.10923333333333334,0.09300000000000001,0.05206666666666667,0.23673333333333335,0.16203333333333333
NFLX_y,0.19926666666666662,0.14486666666666667,0.11966666666666666,0.050899999999999994,0.04406666666666667,0.0010333333333333334,0.0009999999999999998,0.37566666666666665,0.0815,0.045500000000000006,0.055366666666666654,0.0365,0.062099999999999995,0.013933333333333334,0.020933333333333335,0.06536666666666667,0.06913333333333334,0.09396666666666666,0.09596666666666669,0.13363333333333335,0.18430000000000002,0.03946666666666667,0.37410000000000004,0.018166666666666668,0.17079999999999998,0.15446666666666667,0.26463333333333333,0.10940000000000001,0.19246666666666667,0.07086666666666666,0.29396666666666665,0.07803333333333333,0.09476666666666667,0.036800000000000006,0.012533333333333334,0.06923333333333333,0.09899999999999999,0.04963333333333333,0.15969999999999998,0.008433333333333333,0.16269999999999998,0.18339999999999998,0.0479,0.08833333333333333,0.0133,0.011666666666666667,0.16593333333333335,0.04133333333333333,0.0368,0.2538666666666667,0.014566666666666667,0.025166666666666667,0.21003333333333332,0.007766666666666667,0.13093333333333335,0.23113333333333333,0.045366666666666666,0.0299,0.07193333333333334,0.1675,0.19183333333333333,0.055466666666666664,0.121,0.3027666666666667,1.0,0.30393333333333333,0.041800000000000004,0.1386666666666667,0.04963333333333333,0.08593333333333335,0.05246666666666666,0.1077,0.015533333333333335,0.08563333333333334,0.13636666666666666,0.19509999999999997,0.006033333333333334,0.1799333333333333,0.1774,0.21266666666666667,0.3296333333333334,0.05836666666666667,0.03163333333333333,0.012499999999999999,0.20036666666666667,0.3509333333333333,0.1033,0.3849666666666667,0.21230000000000002,0.1788666666666667,0.0009000000000000001
NTES_y,0.13173333333333334,0.26086666666666664,0.0112,0.21886666666666665,0.2322666666666667,0.26943333333333336,0.31343333333333334,0.1292,0.1545,0.12286666666666667,0.07640000000000001,0.12073333333333335,0.017766666666666667,0.15036666666666668,0.367,0.07126666666666666,0.010566666666666669,0.08206666666666666,0.047599999999999996,0.04733333333333334,0.0688,0.0167,0.018333333333333333,0.013999999999999999,0.10616666666666667,0.0253,0.32566666666666666,0.2474666666666667,0.023466666666666667,0.021833333333333333,0.05316666666666667,0.07683333333333334,0.24513333333333331,0.1588,0.017933333333333332,0.09743333333333333,0.024133333333333336,0.03203333333333334,0.12246666666666665,0.27826666666666666,0.21976666666666667,0.06503333333333333,0.020566666666666667,0.165,0.0677,0.09023333333333333,0.03573333333333333,0.0954,0.0876,0.2136,0.1424,0.09406666666666667,0.4193,0.15803333333333333,0.03963333333333333,0.12666666666666668,0.0205,0.11059999999999999,0.0981,0.19786666666666666,0.2771333333333333,0.20596666666666666,0.13513333333333333,1.0,0.10553333333333333,0.05276666666666666,0.0509,0.020800000000000003,0.2883333333333334,0.20703333333333332,0.10273333333333334,0.08283333333333333,0.1421,0.22903333333333334,0.23496666666666666,0.06486666666666667,0.20973333333333333,0.05266666666666667,0.1304,0.2633333333333333,0.0651,0.3057,0.19060000000000002,0.031266666666666665,0.12313333333333333,0.1702,0.15286666666666668,0.2276,0.09043333333333332,0.19296666666666665,0.14086666666666667
NVDA_y,0.15936666666666666,0.09236666666666667,0.010233333333333334,0.15769999999999998,0.0159,0.13549999999999998,0.14623333333333333,0.008966666666666666,0.13823333333333332,0.12290000000000001,0.1681,0.011866666666666666,0.049433333333333336,0.12513333333333332,0.14453333333333332,0.021433333333333332,0.07373333333333333,0.07846666666666667,0.03916666666666666,0.0919,0.2104,0.20463333333333333,0.3123666666666667,0.13553333333333334,0.08390000000000002,0.2212666666666667,0.18583333333333332,0.28150000000000003,0.02946666666666667,0.013433333333333332,0.18000000000000002,0.03606666666666667,0.07463333333333333,0.04936666666666667,0.031900000000000005,0.12546666666666667,0.0608,0.04816666666666666,0.03406666666666667,0.005399999999999999,0.06266666666666666,0.0795,0.007300000000000001,0.07886666666666665,0.24283333333333335,0.17863333333333334,0.28633333333333333,0.16716666666666669,0.03553333333333333,0.010700000000000001,0.15873333333333334,0.21789999999999998,0.09103333333333334,0.028666666666666663,0.019033333333333333,0.14403333333333335,0.15353333333333333,0.1278,0.11683333333333334,0.16256666666666666,0.09846666666666666,0.1612,0.0692,0.08286666666666666,0.037366666666666666,1.0,0.18446666666666667,0.046066666666666665,0.013566666666666666,0.1035,0.12490000000000001,0.3280666666666667,0.08706666666666667,0.0763,0.0988,0.005533333333333334,0.08216666666666667,0.3437666666666667,0.002466666666666667,0.16496666666666665,0.24496666666666667,0.028599999999999997,0.17779999999999999,0.023433333333333334,0.05446666666666666,0.011600000000000001,0.0682,0.2738333333333334,0.23593333333333336,0.26066666666666666,0.039
NXPI_y,0.2408,0.024900000000000002,0.2738333333333333,0.17579999999999998,0.21153333333333332,0.08256666666666666,0.0954,0.057166666666666664,0.06253333333333334,0.10316666666666667,0.13823333333333335,0.23626666666666665,0.019966666666666667,0.07616666666666666,0.055299999999999995,0.039,0.0026,0.04393333333333333,0.06866666666666667,0.06436666666666667,0.0162,0.04776666666666667,0.21803333333333333,0.13736666666666666,0.08373333333333333,0.03153333333333334,0.22823333333333332,0.0129,0.14869999999999997,0.009633333333333334,0.21430000000000002,0.3441666666666667,0.03663333333333333,0.0882,0.02466666666666667,0.012466666666666666,0.07816666666666666,0.06036666666666667,0.031766666666666665,0.02863333333333333,0.08806666666666667,0.3722666666666667,0.061266666666666664,0.1398,0.15433333333333335,0.13013333333333332,0.0634,0.0436,0.09236666666666667,0.24819999999999998,0.011566666666666664,0.04803333333333334,0.07803333333333334,0.029133333333333334,0.1722,0.2894333333333334,0.14983333333333335,0.03733333333333333,0.06903333333333334,0.034833333333333334,0.19133333333333336,0.19433333333333333,0.09533333333333333,0.04243333333333333,0.08796666666666668,0.1736333333333333,1.0,0.06373333333333332,0.0771,0.09333333333333332,0.041433333333333336,0.014933333333333335,0.2809333333333333,0.11516666666666668,0.0017666666666666666,0.011966666666666667,0.0707,0.1364,0.0928,0.07723333333333333,0.05466666666666667,0.09356666666666667,0.2312,0.1876,0.1119,0.22043333333333334,0.026033333333333335,0.14873333333333333,0.04256666666666667,0.022866666666666664,0.025333333333333333
ORLY_y,0.08713333333333334,0.008466666666666666,0.15566666666666665,0.0605,0.18246666666666667,0.033633333333333335,0.035500000000000004,0.09033333333333333,0.0351,0.06476666666666667,0.12496666666666667,0.23739999999999997,0.13133333333333333,0.07843333333333334,0.03266666666666667,0.16673333333333332,0.04586666666666667,0.10976666666666668,0.22446666666666668,0.029933333333333336,0.127,0.14956666666666665,0.2581333333333333,0.011733333333333333,0.05143333333333333,0.02733333333333333,0.0703,0.013900000000000001,0.12083333333333335,0.0351,0.24633333333333332,0.05659999999999999,0.045399999999999996,0.022699999999999998,0.10373333333333334,0.09670000000000001,0.0051333333333333335,0.05826666666666667,0.3232,0.07826666666666666,0.044533333333333334,0.029799999999999997,0.08726666666666666,0.018099999999999998,0.19116666666666662,0.04106666666666666,0.09236666666666667,0.0488,0.014233333333333334,0.2416,0.0681,0.112,0.07386666666666668,0.07516666666666667,0.1272,0.07676666666666666,0.13783333333333334,0.07156666666666667,0.0026000000000000003,0.15186666666666668,0.0037,0.08543333333333335,0.07326666666666666,0.13656666666666664,0.07073333333333333,0.1953666666666667,0.10676666666666668,1.0,0.18573333333333333,0.1749666666666667,0.08413333333333334,0.015333333333333332,0.0968,0.041466666666666666,0.28309999999999996,0.10909999999999999,0.0012333333333333335,0.08716666666666666,0.07916666666666666,0.15506666666666666,0.06996666666666666,0.013,0.12546666666666667,0.16153333333333333,0.19796666666666665,0.1776333333333333,0.13970000000000002,0.11843333333333333,0.04646666666666668,0.03763333333333333,0.0052
PAYX_y,0.16343333333333332,0.04906666666666667,0.09506666666666667,0.18456666666666666,0.08086666666666666,0.0095,0.006566666666666668,0.26393333333333335,0.021033333333333334,0.0339,0.09399999999999999,0.2549333333333333,0.23776666666666668,0.1967,0.09193333333333335,0.15936666666666666,0.355,0.026099999999999998,0.06313333333333333,0.12933333333333333,0.0809,0.12933333333333333,0.10036666666666667,0.010799999999999999,0.11626666666666667,0.13033333333333333,0.0826,0.31303333333333333,0.06456666666666666,0.006000000000000001,0.04126666666666667,0.20433333333333334,0.21453333333333333,0.030966666666666667,0.040100000000000004,0.31076666666666664,0.2006,0.04756666666666667,0.0165,0.0325,0.15833333333333333,0.18103333333333335,0.1039,0.0375,0.21233333333333335,0.025166666666666667,0.2214,0.22793333333333332,0.22793333333333335,0.16026666666666667,0.018466666666666666,0.0919,0.028266666666666666,0.09453333333333332,0.1139,0.15953333333333333,0.15880000000000002,0.11456666666666666,0.21686666666666665,0.1512666666666667,0.12243333333333334,0.015066666666666667,0.3557333333333333,0.24203333333333332,0.05113333333333333,0.03556666666666667,0.12353333333333333,0.25723333333333337,0.055600000000000004,1.0,0.2915666666666667,0.0045,0.13743333333333332,0.04786666666666667,0.09583333333333333,0.17020000000000002,0.03746666666666667,0.164,0.0033333333333333335,0.043000000000000003,0.14473333333333332,0.2449666666666667,0.016266666666666665,0.0893,0.1752,0.028399999999999998,0.11036666666666668,0.30443333333333333,0.05903333333333333,0.09946666666666666,0.004666666666666667
PCAR_y,0.1441,0.06773333333333333,0.050166666666666665,0.11686666666666666,0.19393333333333332,0.0002,0.00016666666666666666,0.006933333333333333,0.016366666666666665,0.11703333333333332,0.20843333333333336,0.0815,0.03846666666666667,0.0407,0.06923333333333333,0.07926666666666667,0.0963,0.0741,0.3509333333333333,0.10063333333333331,0.038033333333333336,0.23313333333333333,0.12433333333333334,0.07503333333333334,0.04133333333333333,0.0189,0.13393333333333335,0.19296666666666665,0.2092333333333333,0.10966666666666668,0.0519,0.16796666666666668,0.1175,0.0476,0.1743,0.02953333333333333,0.023533333333333337,0.13613333333333333,0.11576666666666667,0.11453333333333332,0.1888,0.3511666666666667,0.0321,0.028433333333333335,0.19356666666666666,0.051100000000000007,0.21576666666666666,0.037066666666666664,0.16263333333333332,0.2609333333333333,0.016133333333333333,0.011166666666666667,0.1456666666666667,0.025400000000000002,0.12913333333333332,0.04253333333333334,0.08403333333333333,0.0126,0.064,0.05553333333333333,0.09373333333333334,0.21210000000000004,0.024733333333333333,0.15176666666666666,0.0003,0.23433333333333337,0.13533333333333333,0.059166666666666666,1.0,0.13246666666666668,0.20249999999999999,0.10753333333333333,0.06520000000000001,0.03223333333333333,0.02476666666666667,0.15803333333333333,0.09089999999999998,0.021866666666666663,0.017566666666666668,0.1911333333333333,0.022833333333333334,0.008933333333333333,0.09086666666666665,0.0405,0.010166666666666666,0.07593333333333334,0.16586666666666666,0.38210000000000005,0.06273333333333334,0.007066666666666666,0.028566666666666667
PEP_y,0.024233333333333332,0.034333333333333334,0.0703,0.0081,0.0497,0.035666666666666666,0.019799999999999998,0.053266666666666664,0.15213333333333334,0.2269,0.12523333333333334,0.031466666666666664,0.003533333333333333,0.004166666666666667,0.0146,0.06743333333333333,0.010333333333333333,0.11809999999999998,0.040766666666666666,0.05896666666666667,0.0007333333333333332,0.0026333333333333334,0.036533333333333334,0.05453333333333333,0.1507,0.002766666666666667,0.19076666666666667,0.008766666666666666,0.07196666666666666,0.09449999999999999,0.07913333333333335,0.0891,0.19330000000000003,0.24893333333333334,0.08556666666666667,0.07463333333333333,0.0361,0.124,0.0036999999999999997,0.09616666666666666,0.10906666666666669,0.044000000000000004,0.3085333333333333,0.024033333333333334,0.07206666666666667,0.0409,0.0827,0.3786333333333334,0.022166666666666668,0.07603333333333334,0.035866666666666665,0.009066666666666666,0.25286666666666663,0.017666666666666667,0.043533333333333334,0.011500000000000002,0.031966666666666664,0.052166666666666674,0.0031666666666666666,0.1743333333333333,0.07116666666666666,0.28443333333333337,0.16956666666666667,0.02,0.09703333333333332,0.0252,0.005399999999999999,0.09853333333333332,0.1451,0.0401,1.0,0.0012333333333333332,0.015,0.16866666666666666,0.3185,0.20286666666666667,0.048999999999999995,0.06876666666666666,0.04396666666666666,0.0021333333333333334,0.013566666666666666,0.42840000000000006,0.09793333333333336,0.09023333333333333,0.07933333333333334,0.0188,0.1438,0.0494,0.0255,0.07486666666666668,0.0199
QCOM_y,0.13096666666666665,0.046033333333333336,0.012733333333333334,0.04683333333333334,0.1285333333333333,0.0038666666666666663,0.004266666666666666,0.07243333333333334,0.14676666666666668,0.15606666666666666,0.0005,0.018333333333333337,0.0012,0.040933333333333335,0.0426,0.020633333333333333,0.13199999999999998,0.04013333333333333,0.24739999999999998,0.11323333333333334,0.004166666666666667,0.046099999999999995,0.005533333333333334,0.0892,0.23279999999999998,0.0007999999999999999,0.1501333333333333,0.0011333333333333334,0.0007,0.0492,0.028233333333333333,0.02813333333333333,0.0177,0.020233333333333336,0.03743333333333333,0.025599999999999998,0.01503333333333333,0.23863333333333334,0.0837,0.0207,0.03356666666666667,0.028933333333333335,0.11296666666666666,0.13126666666666667,0.029166666666666664,0.0088,0.016733333333333333,0.047466666666666664,0.07293333333333334,0.020433333333333335,0.022499999999999996,0.055566666666666674,0.10099999999999999,0.020566666666666667,0.06733333333333334,0.1988,0.0012000000000000001,0.0847,0.00046666666666666666,0.013533333333333333,0.020900000000000002,0.13013333333333335,0.08796666666666668,0.18066666666666667,0.006266666666666667,0.011000000000000001,0.010833333333333334,0.163,0.13756666666666664,0.07996666666666667,0.0917,1.0,0.013533333333333335,0.20013333333333336,0.04463333333333333,0.02476666666666667,3.3333333333333335e-05,0.09746666666666666,0.014266666666666669,0.010133333333333334,0.06760000000000001,0.33616666666666667,0.060200000000000004,0.11186666666666667,0.10876666666666668,0.12733333333333333,0.03696666666666667,0.024800000000000003,0.0229,0.12213333333333333,0.016166666666666666
REGN_y,0.09656666666666665,0.02283333333333333,0.0051,0.05046666666666667,0.038766666666666665,0.004233333333333333,0.0037333333333333333,0.008333333333333333,0.022066666666666665,0.18403333333333335,0.07486666666666666,0.07826666666666666,0.0635,0.03439999999999999,0.24896666666666667,0.015399999999999999,0.17326666666666665,0.012266666666666667,0.061733333333333335,0.044233333333333326,0.03306666666666667,0.035333333333333335,0.20846666666666666,0.009166666666666667,0.02366666666666667,0.08109999999999999,0.034300000000000004,0.13436666666666666,0.1211,0.0964,0.0287,0.20253333333333334,0.2278,0.010133333333333333,0.05029999999999999,0.08819999999999999,0.044533333333333334,0.040233333333333336,0.022033333333333335,0.0061333333333333335,0.0669,0.12696666666666667,0.01736666666666667,0.19030000000000002,0.031433333333333334,0.07383333333333333,0.0471,0.005533333333333334,0.0163,0.20716666666666664,0.05993333333333333,0.08020000000000001,0.12293333333333333,0.034633333333333335,0.016133333333333333,0.057600000000000005,0.19216666666666668,0.012000000000000002,0.05723333333333333,0.1403333333333333,0.04036666666666667,0.013133333333333335,0.13993333333333333,0.2203666666666667,0.0025666666666666667,0.09946666666666666,0.013566666666666666,0.07036666666666667,0.13696666666666665,0.0804,0.014866666666666667,0.07086666666666666,1.0,0.1417,0.11583333333333334,0.18656666666666666,0.0141,0.1571,0.013466666666666667,0.0609,0.1932,0.23756666666666668,0.08076666666666667,0.0071666666666666675,0.0751,0.0342,0.053733333333333334,0.22519999999999998,0.11149999999999999,0.02953333333333333,0.005866666666666667
ROST_y,0.16903333333333334,0.05636666666666667,0.07096666666666666,0.1586,0.13243333333333332,0.07593333333333334,0.0406,0.020833333333333332,0.17163333333333333,0.19133333333333336,0.18826666666666667,0.05786666666666666,0.039400000000000004,0.040100000000000004,0.10026666666666667,0.010266666666666667,0.2764666666666667,0.24616666666666667,0.1151,0.049999999999999996,0.012066666666666668,0.03356666666666667,0.07096666666666666,0.06849999999999999,0.15503333333333333,0.1429,0.152,0.046900000000000004,0.28350000000000003,0.20996666666666666,0.03453333333333333,0.29460000000000003,0.12106666666666667,0.17826666666666668,0.07136666666666668,0.2905,0.058499999999999996,0.14876666666666669,0.17256666666666667,0.21459999999999999,0.19426666666666667,0.3669,0.0524,0.1950333333333333,0.2167,0.07293333333333334,0.14706666666666668,0.19313333333333335,0.03543333333333334,0.1774,0.04333333333333333,0.16696666666666668,0.04093333333333333,0.006600000000000001,0.10613333333333334,0.13006666666666666,0.1607,0.0569,0.031766666666666665,0.020166666666666666,0.053200000000000004,0.223,0.0043,0.10006666666666668,0.08173333333333334,0.007966666666666667,0.16746666666666665,0.07429999999999999,0.12926666666666667,0.35286666666666666,0.10786666666666667,0.1505,0.07213333333333333,1.0,0.040299999999999996,0.1174,0.0589,0.27086666666666664,0.0304,0.09833333333333333,0.1877,0.0338,0.018400000000000003,0.028633333333333334,0.2637333333333333,0.009833333333333333,0.037066666666666664,0.2820666666666667,0.1758666666666667,0.10413333333333334,0.14356666666666665
SBUX_y,0.016966666666666668,0.07336666666666668,0.14176666666666668,0.0814,0.018233333333333334,0.021666666666666667,0.017566666666666668,0.1576,0.045533333333333335,0.09496666666666666,0.05016666666666667,0.1037,0.021500000000000002,0.0088,0.004166666666666667,0.08843333333333332,0.06913333333333334,0.16749999999999998,0.07063333333333333,0.3224666666666666,0.04083333333333333,0.017666666666666667,0.11333333333333333,0.042,0.025333333333333336,0.003766666666666667,0.047999999999999994,0.10533333333333333,0.0461,0.07843333333333333,0.0663,0.03356666666666667,0.0055000000000000005,0.04413333333333333,0.22763333333333333,0.0295,0.24983333333333335,0.24389999999999998,0.06659999999999999,0.0412,0.13853333333333331,0.07243333333333334,0.0877,0.03133333333333333,0.3153,0.04783333333333333,0.19906666666666664,0.13436666666666666,0.0039000000000000003,0.08750000000000001,0.027833333333333335,0.0011333333333333334,0.04696666666666668,0.0694,0.013199999999999998,0.05029999999999999,0.14036666666666667,0.020466666666666668,0.21523333333333336,0.15593333333333334,0.07836666666666667,0.13046666666666668,0.10283333333333333,0.032933333333333335,0.008499999999999999,0.1676,0.11706666666666667,0.029866666666666666,0.007,0.06336666666666667,0.09230000000000001,0.1784,0.03403333333333333,0.11819999999999999,0.15410000000000001,0.2834333333333333,0.09949999999999999,0.048100000000000004,1.0,0.025733333333333334,0.0044,0.10953333333333333,0.029333333333333333,0.008366666666666666,0.08266666666666667,0.14116666666666666,0.014866666666666667,0.11533333333333334,0.09400000000000001,0.010433333333333334,0.12486666666666667
SGEN_y,0.13403333333333334,0.006766666666666667,0.0982,0.12973333333333334,0.056600000000000004,0.033800000000000004,0.039700000000000006,0.015933333333333334,0.1012,0.012033333333333333,0.08603333333333334,0.06796666666666666,0.15463333333333332,0.003533333333333333,0.11979999999999998,0.0667,0.08233333333333333,0.2913,0.015833333333333335,0.16906666666666667,0.1513,0.03286666666666666,0.10323333333333333,0.003833333333333334,0.2977,0.055766666666666666,0.07376666666666666,0.05623333333333333,0.17576666666666665,0.03663333333333333,0.2553666666666667,0.19963333333333333,0.0521,0.06786666666666667,0.0857,0.06433333333333334,0.07629999999999999,0.05056666666666667,0.018866666666666667,0.10959999999999999,0.057066666666666675,0.14486666666666667,0.10786666666666667,0.2784666666666667,0.11389999999999999,0.17123333333333335,0.2805666666666667,0.03453333333333333,0.20263333333333333,0.07356666666666667,0.10903333333333333,0.18406666666666668,0.20966666666666667,0.08303333333333333,0.03576666666666667,0.014233333333333334,0.08266666666666667,0.12546666666666667,0.11633333333333333,0.20396666666666666,0.042,0.018766666666666668,0.2728,0.03676666666666667,0.08603333333333334,0.05446666666666666,0.19116666666666668,0.2577333333333333,0.08006666666666666,0.08276666666666667,0.049600000000000005,0.12736666666666666,0.19443333333333332,0.07326666666666666,1.0,0.15180000000000002,0.09696666666666666,0.08726666666666666,0.011133333333333334,0.09013333333333334,0.05246666666666666,0.10176666666666667,0.11323333333333334,0.31683333333333336,0.18390000000000004,0.3096,0.19463333333333332,0.4885333333333333,0.014733333333333334,0.0327,0.08796666666666668
SIRI_y,0.22816666666666666,0.06903333333333334,0.05453333333333333,0.1283,0.057699999999999994,0.1354,0.15093333333333334,0.11946666666666667,0.04546666666666666,0.06106666666666668,0.08893333333333332,0.13286666666666666,0.07093333333333333,0.26286666666666664,0.21103333333333332,0.023633333333333336,0.0562,0.0588,0.07796666666666667,0.17830000000000001,0.0959,0.12646666666666667,0.3068,0.2539666666666667,0.09763333333333334,0.03536666666666667,0.03896666666666667,0.040600000000000004,0.1017,0.13849999999999998,0.0198,0.05516666666666667,0.3784666666666667,0.0645,0.11193333333333334,0.04393333333333333,0.08226666666666667,0.2548333333333333,0.24739999999999998,0.11706666666666667,0.07813333333333333,0.07503333333333333,0.08259999999999999,0.13853333333333331,0.02,0.08900000000000001,0.1782,0.09576666666666665,0.21309999999999998,0.065,0.13260000000000002,0.2637333333333333,0.22406666666666664,0.11653333333333334,0.06843333333333333,0.039200000000000006,0.12309999999999999,0.23929999999999998,0.12380000000000001,0.1241,0.014400000000000001,0.08136666666666666,0.1371,0.1944,0.02173333333333333,0.17256666666666667,0.20793333333333333,0.046599999999999996,0.05786666666666667,0.05416666666666666,0.0034999999999999996,0.0799,0.060599999999999994,0.07136666666666668,0.12419999999999999,1.0,0.06496666666666666,0.0126,0.19426666666666667,0.14396666666666666,0.09456666666666667,0.2689666666666667,0.17326666666666665,0.029800000000000004,0.06963333333333334,0.19806666666666664,0.20859999999999998,0.042866666666666664,0.0371,0.054433333333333334,0.045899999999999996
SNPS_y,0.0039000000000000003,0.10193333333333332,0.15493333333333334,0.0357,0.26263333333333333,0.16856666666666667,0.12516666666666668,0.14546666666666666,0.10103333333333335,0.0084,0.11143333333333331,0.18656666666666666,0.10276666666666667,0.0684,0.1977,0.0164,0.1464,0.05809999999999999,0.06376666666666667,0.2853333333333333,0.06966666666666667,0.1008,0.15073333333333336,0.03783333333333334,0.2900333333333333,0.006533333333333333,0.12723333333333334,0.14753333333333332,0.017633333333333334,0.15473333333333333,0.058600000000000006,0.004833333333333334,0.3401,0.16363333333333333,0.025466666666666665,0.21836666666666668,0.04346666666666666,0.4190666666666667,0.10593333333333332,0.29673333333333335,0.08923333333333333,0.08386666666666666,0.016133333333333336,0.28373333333333334,0.15180000000000002,0.014400000000000001,0.14223333333333332,0.054766666666666665,0.05366666666666666,0.18583333333333332,0.08046666666666667,0.3784,0.30213333333333336,0.1638666666666667,0.03916666666666667,0.12736666666666668,0.03933333333333333,0.10726666666666666,0.035133333333333336,0.31736666666666663,0.2856333333333333,0.056266666666666666,0.03453333333333333,0.34536666666666666,0.09100000000000001,0.067,0.16803333333333334,0.2579666666666667,0.22019999999999998,0.034,0.03436666666666666,0.11123333333333334,0.1236,0.0103,0.1084,0.20199999999999999,0.19433333333333333,0.26256666666666667,0.04576666666666667,1.0,0.041133333333333334,0.05846666666666667,0.1327,0.0177,0.026966666666666667,0.03403333333333333,0.13206666666666667,0.21419999999999997,0.05853333333333333,0.10189999999999999,0.12696666666666667
